"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"PAIP2B",110.691629782619,-0.422464521194601,0.151696400781628,-2.78493437562011,0.00535385573963914,0.0121123046580063,"protein_coding"
"PCBD2",102.884592533481,-0.183089551892699,0.065788174504096,-2.78301614648541,0.00538561258388755,0.0121823203567967,"protein_coding"
"ALKAL1",7.67267180655889,1.19643391093328,0.42997479117928,2.78256757251245,0.00539306335132843,0.0121973426494164,"protein_coding"
"BCL2L1",2284.36500999048,-0.238048745831306,0.0855519005549764,-2.7825068091659,0.00539407333967586,0.012197795686313,"protein_coding"
"ABTB1",755.391814816782,-0.260958253335501,0.0937916196014316,-2.78231951260087,0.0053971875961392,0.0122030063238537,"protein_coding"
"FBXO41",139.510886620335,0.357765921254912,0.128589461507737,2.78223360654937,0.00539861653411939,0.0122044054751664,"protein_coding"
"ZNF432",204.198887410075,0.192249091130748,0.0691014361276853,2.78212873572571,0.00540036138999208,0.0122065182806048,"protein_coding"
"GM2A",1672.94352600379,-0.34961346184641,0.125667205154609,-2.78205806690998,0.00540153747507799,0.0122073450438119,"protein_coding"
"FLVCR2",427.287713366678,-0.430928365289745,0.154909580483849,-2.78180577304368,0.00540573808866068,0.0122150058955562,"protein_coding"
"DHX30",948.408648828571,-0.110992726329305,0.0399087047274403,-2.78116584056884,0.00541640599448372,0.0122372759908364,"protein_coding"
"RPS24",7385.77553009542,-0.232596635408153,0.0836453844163077,-2.78074680427681,0.00542340177507752,0.0122512442257524,"protein_coding"
"CYB561",901.420674148504,-0.238846399783957,0.0859061133024721,-2.78031900876469,0.0054305522042752,0.0122655575648285,"protein_coding"
"PSME3IP1",891.214222169339,-0.125540565144922,0.0451606519770735,-2.77986609247037,0.00543813179146353,0.0122808357725076,"protein_coding"
"CDON",205.696412280725,0.486185987311547,0.174922203744311,2.77944124247497,0.00544525036669189,0.0122950684613629,"protein_coding"
"FAHD2B",83.4447813699008,-0.205928268545636,0.0740949902934514,-2.77924685231839,0.00544851027558121,0.0123005855389826,"protein_coding"
"TREM1",914.506778793756,-0.609337672589866,0.219287426317971,-2.77871687775802,0.0054574068617713,0.0123188244489938,"protein_coding"
"ZNHIT1",656.595748719362,-0.160767178686107,0.0578697151864597,-2.77808830003924,0.00546797567972089,0.0123408320022465,"protein_coding"
"LMOD1",2030.33108254428,0.558079729045358,0.20090001222052,2.77789793478348,0.00547118009746493,0.0123453985984382,"protein_coding"
"VAMP2",1314.99622165672,-0.198825179456675,0.0715746692465846,-2.77787074043885,0.00547163799812623,0.0123453985984382,"protein_coding"
