"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"KANK4",83.4965735754508,-1.45128546328892,0.237136967584811,-6.12003045358109,9.35574753910522e-10,1.74005353921753e-07,"protein_coding"
"SPOCK3",38.3086400811494,2.98468679329186,0.488616064905264,6.10844998285217,1.00603376793506e-09,1.8482803309685e-07,"protein_coding"
"MUC20",145.657283931906,1.32222312028775,0.216803153640358,6.09872641650364,1.06916876881256e-09,1.92519527730837e-07,"protein_coding"
"NETO2",235.568529734881,-1.14379161072328,0.187681491208113,-6.09432290504858,1.09901622202801e-09,1.92519527730837e-07,"protein_coding"
"CTIF",718.953787678095,-0.342244602968644,0.0561330464898888,-6.09702527067175,1.08060442246422e-09,1.92519527730837e-07,"protein_coding"
"DOK6",242.552685798153,-0.931010489463119,0.152752969814139,-6.09487652250506,1.09521956569212e-09,1.92519527730837e-07,"protein_coding"
"EYA2",191.504238446245,1.49832120393091,0.246086823939601,6.08858767789473,1.13911065684876e-09,1.97249448798007e-07,"protein_coding"
"ROBO4",1496.34269726955,-1.05746770268517,0.173971623661419,-6.07839186891308,1.2139379940538e-09,2.07817907732051e-07,"protein_coding"
"NECTIN1",402.977374957383,0.948360643594774,0.156118665505011,6.07461407979005,1.24286254066290e-09,2.10378923315579e-07,"protein_coding"
"NDRG4",420.173743610865,-1.5339284847682,0.253380206003463,-6.0538607532241,1.41414863569377e-09,2.36712768852518e-07,"protein_coding"
"KCNK17",107.694703012252,-1.42266528332982,0.235076446238803,-6.05192611208953,1.43124118127564e-09,2.36941191163929e-07,"protein_coding"
"FSTL3",1322.00935586781,-0.749463509671425,0.123900533129336,-6.04891271040038,1.4582663876687e-09,2.3879112098075e-07,"protein_coding"
"TANC1",1631.07435660778,-0.385367882296965,0.0637957857540749,-6.0406479478521,1.53496564439999e-09,2.48647929385869e-07,"protein_coding"
"FZD4",2493.43536166873,-0.875878724472841,0.145180082858416,-6.03305017622165,1.60893430013009e-09,2.5785739607936e-07,"protein_coding"
"SHOC1",7.8649252853845,2.07648091773417,0.344597645775968,6.02581283763078,1.68261810523336e-09,2.66827807950954e-07,"protein_coding"
"PCDH12",532.586353784,-1.28444926808634,0.213591102783627,-6.01358975793817,1.81459381819053e-09,2.76129857283235e-07,"protein_coding"
"CX3CL1",2246.80159998726,-1.11595094617791,0.185468679043459,-6.01692399996239,1.77762486356508e-09,2.76129857283235e-07,"protein_coding"
"KRT19",2960.95897523263,1.39998538534106,0.232677055060015,6.0168605150171,1.7783218605373e-09,2.76129857283235e-07,"protein_coding"
"MYL12A",4863.88517517303,-0.343801823545462,0.0571659376086639,-6.01410276691336,1.80885737424061e-09,2.76129857283235e-07,"protein_coding"
"DHRS13",80.8310791442418,0.612037641076726,0.102109673785036,5.99392416398476,2.0483692383081e-09,3.08586825751116e-07,"protein_coding"
"HECW2",1003.80646278346,-1.55541664161911,0.259709918807753,-5.98905366710499,2.11065514761681e-09,3.11735488223992e-07,"protein_coding"
"ANO4",44.9994584266179,-1.84179693508257,0.30749050197419,-5.9897685400285,2.10139886926825e-09,3.11735488223992e-07,"protein_coding"
"ERLN",24.2642194732521,1.73132498355086,0.289181465775658,5.98698460465649,2.13767007818663e-09,3.12660191532832e-07,"protein_coding"
"FA2H",46.7671883168461,1.43619401357075,0.240097411713195,5.98171385240227,2.20801918105825e-09,3.19844316948486e-07,"protein_coding"
"NRG3",16.3243171315238,-1.88668759031766,0.315757071959668,-5.97512378300318,2.29915541370314e-09,3.28263270933183e-07,"protein_coding"
"PLIN1",44.7216757574261,2.63092467283255,0.440368074333999,5.97437649586994,2.30971833514221e-09,3.28263270933183e-07,"protein_coding"
