"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"RPL36AL",1877.10724722025,-0.288778856719492,0.137067486095474,-2.10683704024705,0.035131707578051,0.0642772862112386,"protein_coding"
"TMEM200A",237.333144781525,0.324708137823104,0.154141090914559,2.10656442027577,0.0351553535658942,0.0643127384906128,"protein_coding"
"FANCM",103.998070990109,0.254752071985203,0.120959240273333,2.10609847920289,0.0351957989192633,0.0643710951461335,"protein_coding"
"KLK12",20.401131180409,1.52784563907062,0.725423189800112,2.10614391785795,0.035191852934398,0.0643710951461335,"protein_coding"
"TTC9",268.840901019163,0.35072956295202,0.166545845381567,2.10590400588184,0.0352126916437039,0.0643941732959942,"protein_coding"
"SUSD1",312.177906401909,-0.25835032881107,0.122699587881857,-2.10555172410054,0.0352433098593628,0.0644345222125365,"protein_coding"
"SRP68",1056.66170872944,-0.119718490956347,0.056858028041259,-2.10556881905003,0.0352418235446825,0.0644345222125365,"protein_coding"
"ZFP69B",22.5883929101996,0.37753000273402,0.179407576812964,2.10431470866809,0.03535100385065,0.0646235739606896,"protein_coding"
"DLD",895.002317268784,-0.142105702840231,0.0675768257054771,-2.1028762650021,0.0354765871121855,0.0648374117245025,"protein_coding"
"ZNF8",140.702601273639,0.201093327615909,0.0956265186365047,2.10290336282454,0.0354742178247856,0.0648374117245025,"protein_coding"
"ERCC6",280.963936065388,0.185246726817256,0.0881177786003119,2.10226278691733,0.0355302624660844,0.064927632708826,"protein_coding"
"EAF2",76.4142107176903,0.294306529350478,0.140060605777392,2.10127985465264,0.0356164070982943,0.0650771586338148,"protein_coding"
"INO80B",9.82303853689957,0.505123730261194,0.240400927826262,2.10117213285569,0.0356258587098324,0.0650865342546234,"protein_coding"
"SH2D2A",86.5963125992726,-0.573353919345101,0.272931297429448,-2.10072617081708,0.0356650106054067,0.065150161849212,"protein_coding"
"SRP14",2422.28057376272,0.122460830794647,0.0583048759889642,2.1003531645934,0.0356977857461641,0.0651942226046748,"protein_coding"
"GINS1",40.7370209495802,-0.529408658568377,0.25205462605151,-2.10037271230319,0.0356960674992349,0.0651942226046748,"protein_coding"
"ZG16B",24.5236503715358,1.02329348611388,0.487244596619691,2.10016384627573,0.0357144305082329,0.0652167146189732,"protein_coding"
"CLTB",740.122744954056,-0.182074604706898,0.0867271767770633,-2.0993950393996,0.0357820916256658,0.0653323488474919,"protein_coding"
"UXT",581.915768110555,-0.270155053786762,0.128687753490853,-2.09930662754141,0.0357898795766248,0.0653386495179173,"protein_coding"
"EBLN2",30.8409046183198,0.49182107574648,0.234290931014487,2.09918955726063,0.035800194191583,0.0653486773206037,"protein_coding"
"ART5",11.5317487358006,-0.627557474758528,0.298958494176689,-2.09914582452918,0.0358040479657659,0.0653486773206037,"protein_coding"
"NUF2",31.179622375272,-0.496817389868529,0.23669527015339,-2.09897472622317,0.0358191287280702,0.0653603651027589,"protein_coding"
"OVOL2",59.912433867034,0.639252387872332,0.304547550938175,2.09902324252184,0.0358148519066451,0.0653603651027589,"protein_coding"
"PDLIM1",3524.93206689522,0.215931055365653,0.102919247129885,2.09806291230586,0.0358995882382761,0.0654992487355734,"protein_coding"
"SYNJ2BP",702.232548964228,-0.175914455341722,0.083867971302793,-2.09751652042004,0.0359478762970868,0.065579408623833,"protein_coding"
"ADGRV1",199.355862243827,-0.634814096474922,0.302695796095188,-2.0972015623081,0.03597573626563,0.0656222868194353,"protein_coding"
"FCSK",329.071425084523,-0.167567903634418,0.0799152376966548,-2.09682043705455,0.0360094737384292,0.0656758743183337,"protein_coding"
"MCOLN3",186.675977115427,-0.429792443623951,0.205018959256255,-2.09635462585072,0.0360507442999448,0.0657352291065926,"protein_coding"
"IREB2",901.947891252943,-0.154107189227184,0.0735116460508869,-2.09636428383751,0.0360498881995402,0.0657352291065926,"protein_coding"
"DHX16",674.449588490226,-0.125603109764043,0.0599180698899571,-2.09624759266645,0.0360602330642919,0.065744573534256,"protein_coding"
"MRPL39",229.056566737732,-0.149725286306849,0.0714377088435732,-2.09588589458687,0.0360923142774364,0.0657951009909946,"protein_coding"
"ADAM11",17.5898376113139,0.481371429377751,0.229763720179801,2.09507153262079,0.0361646340928992,0.0659189609932882,"protein_coding"
"TMC8",613.764615522757,-0.413835016893026,0.197542677346923,-2.09491448861074,0.0361785946622153,0.0659364297829995,"protein_coding"
"POC5",145.655017702093,-0.154103973693093,0.0735642850026122,-2.09482051905515,0.0361869503674935,0.0659436805717055,"protein_coding"
"PRDX6",2795.83884746066,-0.245775471370311,0.117352539094402,-2.09433450070136,0.036230193031318,0.0660144966154821,"protein_coding"
"MFAP1",362.298706520146,-0.124963309412024,0.0596732797302515,-2.09412504184303,0.0362488428574972,0.066040490706034,"protein_coding"
"ALDH8A1",14.9267345013762,-0.415472539005142,0.198412055819195,-2.0939883783259,0.0362610155329505,0.0660500426739161,"protein_coding"
"TMEM266",83.3658977301162,0.458385326974954,0.218907540545041,2.093967735573,0.0362628544942556,0.0660500426739161,"protein_coding"
"TRAF4",574.009161765223,0.365966828297793,0.174859655187642,2.09291747661902,0.036356521862041,0.0662126452915435,"protein_coding"
"SCAF8",681.119469876123,0.165322019508105,0.0790111695241664,2.09238795607929,0.0364038252985489,0.0662907806264522,"protein_coding"
"EPC1",755.127034000122,0.121254225696961,0.0579542145947795,2.09224172124115,0.0364168980728281,0.0663065711224505,"protein_coding"
"ABCF2",206.721531755968,-0.328909284682736,0.157234060951838,-2.09184500286794,0.0364523831624185,0.0663631604038471,"protein_coding"
"LFNG",344.566998582732,-0.289360414423658,0.138365583869545,-2.09127447976134,0.0365034661382756,0.0664481292137653,"protein_coding"
"TMOD1",360.345745004455,0.466360989414618,0.223019766579897,2.09111952974601,0.0365173504392785,0.0664653720391121,"protein_coding"
"QTRT2",340.240027808113,-0.181186784085546,0.0866567575519917,-2.09085579940882,0.0365409923515701,0.0665003684194736,"protein_coding"
"C3orf38",244.910696555061,-0.170289528527618,0.0814474361932006,-2.0907905329724,0.0365468451259714,0.066502986088025,"protein_coding"
"MARCKS",1753.12113337456,-0.373189865847344,0.1785319796915,-2.09032503023945,0.036588612300237,0.0665704979402555,"protein_coding"
"MON2",1007.94258751173,0.183602935152244,0.0878365873143122,2.09027855892492,0.0365927841648361,0.0665704979402555,"protein_coding"
"PCARE",6.61623652998809,-0.945224595313449,0.45234380764235,-2.08961541938648,0.0366523602914454,0.066670829243012,"protein_coding"
"KCNIP2",51.6038085390002,0.420268212925605,0.201225722239683,2.08854120759481,0.0367490422838384,0.0668386239292557,"protein_coding"
"CCL8",62.4803045368109,-0.952550492071231,0.456121249039905,-2.08837122601998,0.0367643609793982,0.066858413586991,"protein_coding"
"CEP112",315.807480638729,0.211759126352143,0.1014032659232,2.08828704306746,0.036771949539002,0.0668641424025426,"protein_coding"
"CCL20",83.9855495190459,-0.927001021574054,0.44392054299177,-2.0882138396358,0.0367785494488904,0.0668680723446216,"protein_coding"
"RAPGEF4",323.443339530861,-0.370694775785866,0.17759542423335,-2.08729913727279,0.0368611027297049,0.0670100775459159,"protein_coding"
"TMED4",1199.47048853944,0.0969872899585548,0.0464729629529837,2.08696161802027,0.0368916041914893,0.0670574345010602,"protein_coding"
"EP400P1",320.033315396738,0.18738260025399,0.0897945064529203,2.08679358744776,0.0369067970507045,0.0670750404351985,"transcribed_unprocessed_pseudogene"
"SEMA6B",322.334643687867,0.402610982992007,0.192936299116517,2.08675601654857,0.0369101948362294,0.0670750404351985,"protein_coding"
"OAZ2",1429.21491237736,0.13627554963682,0.0653085985955417,2.08664023677463,0.0369206672443407,0.0670859790177292,"protein_coding"
"DTX1",66.8601406500055,0.409549212829155,0.196289163853012,2.08645859399472,0.0369371021329779,0.0671077476644129,"protein_coding"
"ZCWPW2",17.6121897737729,0.368228612884737,0.176529201309234,2.08593598200048,0.0369844223879426,0.0671856171800742,"protein_coding"
"HOOK2",503.716295535253,-0.309475203541224,0.148384412397487,-2.08563149282967,0.0370120163582947,0.0672276376221015,"protein_coding"
"WASL",955.482534816128,0.224284288334448,0.107547800864071,2.08543816361171,0.0370295456872941,0.0672513689908481,"protein_coding"
"YDJC",154.089071997713,-0.272400243805821,0.130637072691629,-2.08516800165008,0.0370540533497359,0.0672877668411007,"protein_coding"
"EIF2S3",2049.47236372622,-0.164881399050234,0.0791018053426761,-2.08442017645429,0.0371219641296547,0.0674029636752137,"protein_coding"
"HSD3B7",318.600381610324,0.258756542670892,0.124160644852059,2.0840463818403,0.0371559485084549,0.0674484111675952,"protein_coding"
"C3",16315.8585453685,0.42009579120282,0.201574493945583,2.08407216101572,0.037153603886594,0.0674484111675952,"protein_coding"
"RPL26L1",126.05951935407,-0.210890872164234,0.101216527877705,-2.08356161376176,0.0372000617375718,0.0675196713406725,"protein_coding"
"MAGI2",191.892543030796,0.320219096715954,0.15369165285181,2.08351651357872,0.037204168058342,0.0675196713406725,"protein_coding"
"U2AF1",35.2183157224246,0.861289822586841,0.413395836679026,2.0834506450426,0.0372101660075611,0.067522422416756,"protein_coding"
"C4orf33",206.775369788693,0.195118183443571,0.0936686573169821,2.08306800836566,0.0372450249558948,0.0675775383548784,"protein_coding"
"KIF20A",67.866355704563,-0.717163973491724,0.34442465769451,-2.08220856860898,0.0373234229515155,0.0677116289456384,"protein_coding"
"ZBTB7A",780.781420640015,-0.126340168019041,0.0606921151018175,-2.0816570292054,0.0373738082725936,0.0677948731639522,"protein_coding"
"FBXW2",1478.54498239725,-0.165264485692018,0.079397634269341,-2.08147871423209,0.0373901104347879,0.0678162790392583,"protein_coding"
"FPGT-TNNI3K",20.8780568008087,0.522945252844315,0.25146004989907,2.07963552482477,0.037558975991909,0.0681143581699902,"protein_coding"
"MRPL2",247.031780309309,-0.253839027452788,0.122075498613171,-2.0793609719928,0.037584184861081,0.0681518710799453,"protein_coding"
"H1-10",1599.04028028523,0.280144225467833,0.13473225737265,2.07926617523371,0.0375928922450843,0.0681558196163531,"protein_coding"
"CHMP1B",1029.03179954841,0.210870795346299,0.10141970876182,2.07918951770528,0.037599934738235,0.0681558196163531,"protein_coding"
"ZNF329",223.244043562434,0.158511061762868,0.076235258183045,2.07923558653497,0.0375957022806868,0.0681558196163531,"protein_coding"
"CPLANE2",47.9165652058842,0.314342955310189,0.151202585682874,2.07895224734767,0.0376217397758912,0.0681871402458857,"protein_coding"
"MATCAP2",90.9033301422767,0.500069961721217,0.240567332414376,2.07871100661269,0.0376439207194945,0.0682191345650409,"protein_coding"
"FAM171A2",23.2932323319314,0.500894955565877,0.240993739719112,2.07845629579295,0.0376673522487663,0.0682533872537484,"protein_coding"
"COX20",533.736513294709,-0.183444217543862,0.0883050929327196,-2.07739113851145,0.0377654734112064,0.0684147254617394,"protein_coding"
"ZNF93",54.9122546415329,-0.277282310504336,0.133474571939084,-2.07741674294999,0.0377631122092384,0.0684147254617394,"protein_coding"
"PPP1CC",1798.20724415043,0.166740167892175,0.0802810883994606,2.07695450094689,0.0378057587939239,0.0684794705098549,"protein_coding"
"CRACR2A",129.46319386966,0.296533083216499,0.142793258661675,2.07666024289764,0.0378329284653518,0.0685150134085049,"protein_coding"
"PLCD3",325.223118087498,0.247569104487763,0.119215988332149,2.07664347669549,0.037834477035868,0.0685150134085049,"protein_coding"
"VARS2",498.864368477304,-0.283649240976392,0.136601771881192,-2.07646824100564,0.0378506654919554,0.0685360908216716,"protein_coding"
"CEMIP",628.78595280253,-0.688040701790068,0.331363318356288,-2.07639368534532,0.037857554808195,0.0685403272666095,"protein_coding"
"RAB35",754.008588496511,-0.134891660855551,0.0650025030613593,-2.07517640864106,0.0379701882315159,0.0687359872275639,"protein_coding"
"ADGRL3",214.621516772416,0.471866056151903,0.227405639581417,2.07499715935128,0.0379867980432408,0.0687577931660967,"protein_coding"
"SNAP47",298.769969547795,0.140994822199044,0.0679772039660209,2.07414859648422,0.0380655124822449,0.068891992496999,"protein_coding"
"USP21",415.697118377569,0.168271145835707,0.0811339537253746,2.07399169039978,0.0380800825986401,0.0689100834052269,"protein_coding"
"SKP1",2293.37393667894,0.147566797713589,0.0711534783553846,2.07392247187901,0.0380865116572958,0.0689134396009082,"protein_coding"
"FIGN",149.821745786284,0.278053663203627,0.134082594354093,2.07374912861043,0.0381026159365413,0.0689342991574389,"protein_coding"
"UQCRC1",1319.99905245936,-0.228207522897856,0.110082678647738,-2.07305568597322,0.0381670974431598,0.0690426660640253,"protein_coding"
"RARA",943.759129667148,-0.198963612450134,0.0959787562789927,-2.07299636048401,0.0381726182788937,0.0690443623930284,"protein_coding"
"GRAP2",173.062719289656,-0.405272903518183,0.195518568271482,-2.07281030697531,0.0381899368404758,0.0690673947781234,"protein_coding"
"TBX15",32.3018616716269,0.646564028070805,0.311962650756907,2.07256870815164,0.0382124357390352,0.0690997892700234,"protein_coding"
"SH2B2",76.0969692861705,-0.329029623319571,0.158843431461992,-2.07140843213464,0.0383206435675618,0.0692817262302567,"protein_coding"
"SCNN1A",1852.63392557903,-0.543405377324598,0.262338353401717,-2.07139127877534,0.0383222452490361,0.0692817262302567,"protein_coding"
"MIA3",1144.87721176967,0.15841934744954,0.0764848940251624,2.07125013989588,0.0383354261419697,0.0692972396002847,"protein_coding"
"ELMOD2",382.128072712761,0.221957273421632,0.107177701026002,2.07092773307187,0.0383655500199878,0.0693433726516036,"protein_coding"
"ZNF707",147.415410389611,-0.191403906443826,0.092435088909951,-2.07068450629489,0.0383882890745062,0.0693761486213334,"protein_coding"
"RBM41",180.973912015141,0.200607487716738,0.096900798418258,2.0702356532796,0.0384302820216032,0.0694437086068672,"protein_coding"
"ATAD2B",355.792594356026,0.209919053209042,0.101408833650663,2.07002729103638,0.0384497888507358,0.0694622939244916,"protein_coding"
"BCL7C",453.602321614094,-0.264701913921346,0.127870613024826,-2.07007620953497,0.038445208355408,0.0694622939244916,"protein_coding"
"UBE2I",1273.42391073208,-0.150047047923661,0.0725048835651589,-2.06947505527427,0.0385015297620569,0.0695427691502307,"protein_coding"
"HM13",1605.23787258303,-0.307236880085876,0.148462821803048,-2.06945332410196,0.0385035670416246,0.0695427691502307,"protein_coding"
"ADCY9",864.268499434687,-0.251629140370878,0.121603448636817,-2.06925990333052,0.0385217041174952,0.0695671868293054,"protein_coding"
"INTS10",984.85686341389,0.132124408975707,0.0638701830151055,2.06863989953589,0.0385798908550075,0.069663916544491,"protein_coding"
"MFN1",654.176409172687,0.161904297197634,0.0782691089257095,2.06855935144616,0.0385874556922839,0.0696692257914978,"protein_coding"
"SPTSSA",921.124075237808,-0.303934812008052,0.146956372818539,-2.06819756216595,0.0386214494152329,0.0697222451097044,"protein_coding"
"HRH1",209.759693487336,0.354823383722152,0.171595552665236,2.06778892699144,0.03865987538029,0.0697832521691911,"protein_coding"
"ATP13A3",1489.84693442713,0.375062649623117,0.181394265590727,2.06766541600249,0.0386714961147152,0.0697958654568329,"protein_coding"
"CCNB1IP1",458.763119152952,-0.189042219641558,0.0914370393244241,-2.06745779432802,0.0386910372297362,0.0698227690304236,"protein_coding"
"SLC25A14",127.407386199833,0.24260119010057,0.117378439344819,2.06682923588624,0.0387502475914215,0.0699212456539424,"protein_coding"
"BTG1",3456.24533107026,0.223815895755215,0.108304121479462,2.06655012475826,0.0387765646028191,0.0699603527834096,"protein_coding"
"ACTR3B",76.2328259014727,0.215834178605123,0.104446138299317,2.06646394131486,0.0387846937911059,0.0699666401584254,"protein_coding"
"SF3B6",697.727901155448,-0.126141839458546,0.0610503796990205,-2.06619254590107,0.0388103024184705,0.070004454733508,"protein_coding"
"NRIP3",36.3291158198944,0.487557813871667,0.235991618310637,2.06599631530087,0.0388288275089209,0.070029484786531,"protein_coding"
"PRKAB2",579.635433760025,0.217948733065677,0.105511445904862,2.06564066293051,0.0388624219099021,0.0700816837530136,"protein_coding"
"TARDBP",1092.71028673651,-0.190931405636315,0.0924540275112696,-2.06514968331738,0.0389088396945391,0.0701498925389131,"protein_coding"
"PRELID2",40.4271719955819,0.293897779125303,0.142313587867811,2.06514208185301,0.0389095587159082,0.0701498925389131,"protein_coding"
"CXXC5",419.669729746431,0.212097206645278,0.102713978337016,2.06493030529267,0.0389295951670395,0.0701692212480796,"protein_coding"
"ZNF547",35.7566420174436,-0.257106445241411,0.124508746333718,-2.06496694258164,0.0389261282394399,0.0701692212480796,"protein_coding"
"NECTIN3",207.117602128584,-0.311895684312812,0.151050228452936,-2.06484748488806,0.0389374332950937,0.0701749530554596,"protein_coding"
"OTULIN",452.955652726478,0.163931215564149,0.0793954769322476,2.06474250043286,0.0389473709568922,0.0701844669217201,"protein_coding"
"NDE1",310.179540151668,0.195948597789957,0.0949230116724115,2.06428972635418,0.0389902545180417,0.0702533410255111,"protein_coding"
"MCAT",155.055615127301,-0.395085366744506,0.19140197956108,-2.0641655203907,0.039002025436975,0.0702661460425769,"protein_coding"
"AARD",34.462581249702,-0.73555849269103,0.35644962974636,-2.06356924318994,0.0390585762778322,0.0703596139693341,"protein_coding"
"COX6C",1170.4303634399,-0.206340799819166,0.100020991319452,-2.06297495252915,0.0391150079942336,0.0704528449824401,"protein_coding"
"TLK1",715.697871001009,0.19232903986632,0.0932368067761812,2.06280166080778,0.0391314761900344,0.0704740811479819,"protein_coding"
"SPNS3",20.6035994445987,0.418606711060982,0.202951476262545,2.06259505360512,0.0391511181052776,0.0705010272837685,"protein_coding"
"RNPS1",1295.96250085556,-0.17649649259172,0.085575437107125,-2.06246673763148,0.0391633211753823,0.0705145731453488,"protein_coding"
"NARS2",191.901476540573,-0.213314685721139,0.103466971281553,-2.0616693721581,0.0392392244279649,0.0706427958899726,"protein_coding"
"PSMD10",478.46376837332,0.161356800655884,0.078282773306421,2.06120444946793,0.0392835392295174,0.070714125760865,"protein_coding"
"EFR3A",1216.91056166494,-0.167479246933458,0.0812953137041579,-2.06013408771546,0.0393857239174284,0.0708895974690631,"protein_coding"
"ANKRD36",123.393579427708,0.333090887029126,0.161693644232391,2.06001224482514,0.0393973702386452,0.0709020884775045,"protein_coding"
"MND1",18.6848449806259,-0.70147403248512,0.340549724717388,-2.05982851129083,0.0394149378895632,0.0709252316419338,"protein_coding"
"ZNF25",397.90792079902,0.206708041712852,0.10037885332496,2.05927877103427,0.0394675409338189,0.0710114062066144,"protein_coding"
"ZNF552",164.176139839132,0.351376933771177,0.170647524861809,2.05908016571423,0.0394865595471788,0.0710371411008178,"protein_coding"
"ACP1",830.365777059792,-0.0801621422339091,0.0389489655003276,-2.0581327694887,0.0395773901151552,0.0711842230953368,"protein_coding"
"ECPAS",1809.18361118267,-0.0838906913874725,0.0407606605867282,-2.05812884727358,0.0395777665215095,0.0711842230953368,"protein_coding"
"ZNHIT1",697.5158524209,-0.232549057346899,0.112996709195844,-2.05801619358532,0.0395885789451122,0.0711951703244737,"protein_coding"
"NUTF2",787.983002487707,-0.190754673058232,0.0927144915013917,-2.05744182995782,0.0396437449572778,0.071285869871257,"protein_coding"
"CCT5",1789.57960832747,-0.213865262890833,0.103965860419033,-2.05707202372829,0.039679298321977,0.0713357788267345,"protein_coding"
"RABEPK",256.168774988963,-0.200126493704292,0.0972878845553768,-2.05705463346136,0.039680970897314,0.0713357788267345,"protein_coding"
"ARHGEF6",1195.84471131406,-0.249681879195697,0.12138239226149,-2.05698598078225,0.039687574415286,0.0713391371633795,"protein_coding"
"GGNBP2",1128.44757428864,-0.108237104724515,0.0526274061605616,-2.05666804847447,0.0397181676368965,0.0713856114829212,"protein_coding"
"BCKDK",577.196013922029,-0.236604691648068,0.115049254961494,-2.05655127212477,0.0397294095334883,0.0713972986546584,"protein_coding"
"XCL2",16.1208410001669,-0.5647316912687,0.274673778788595,-2.05600874520808,0.0397816732644653,0.0714826941470861,"protein_coding"
"BTN3A1",1211.37312658683,-0.235066908760356,0.11436591138886,-2.05539313162202,0.0398410483673733,0.0715723102378343,"protein_coding"
"HOXB3",303.333038458129,0.341361600782159,0.166077307971051,2.05543794605379,0.039836723539445,0.0715723102378343,"protein_coding"
"CALCA",14.5292691193976,1.27499057966454,0.62037246337496,2.05520176174216,0.0398595210486735,0.0715853914242213,"protein_coding"
"PRSS36",55.0936527106103,-0.391194919112171,0.190346742402955,-2.05517002378759,0.0398625853738993,0.0715853914242213,"protein_coding"
"ZNF582",57.7066720393717,-0.195043187193021,0.0948996322331477,-2.0552575663712,0.0398541335512055,0.0715853914242213,"protein_coding"
"BRMS1L",171.726020935919,0.254506073233553,0.123860162391024,2.05478556075263,0.0398997214704777,0.0716435403996123,"protein_coding"
"SETD5",1896.03148015067,0.14806856620953,0.0720648084513369,2.05465843025887,0.0399120077294239,0.0716485219785236,"protein_coding"
"ZNF713",38.3664733688484,0.330386975720819,0.160797640142073,2.05467552526831,0.0399103554314536,0.0716485219785236,"protein_coding"
"NDUFB4",712.571730099626,-0.19058408406635,0.0927680689489084,-2.05441469490233,0.0399355719961813,0.0716652045410925,"protein_coding"
"TPP2",883.231156813759,-0.146381850367647,0.0712493357455649,-2.05450126426981,0.039927201142418,0.0716652045410925,"protein_coding"
"DROSHA",602.015748275514,0.102861461885362,0.0500890501803601,2.05357181889015,0.0400171520228569,0.0718030485021844,"protein_coding"
"GPR15",34.375771923569,-1.12353337059035,0.547177845294536,-2.05332394257588,0.0400411702845559,0.071837588464551,"protein_coding"
"VAMP2",1353.94320421211,-0.267860648064324,0.130506334478393,-2.05247238867683,0.0401237757711768,0.0719772186226219,"protein_coding"
"L3HYPDH",152.670456239311,0.232876173265658,0.113472594895275,2.05226798136222,0.0401436259220588,0.0720042534249095,"protein_coding"
"CSPP1",384.057830741851,0.345675411563335,0.16844466953074,2.0521599913273,0.0401541162793249,0.0720144954461939,"protein_coding"
"CHCHD10",290.686685609141,-0.325671523185818,0.158715815888687,-2.05191600699846,0.0401778259421097,0.072048440402081,"protein_coding"
"DMTN",386.72264571767,-0.273164433418566,0.133133453782764,-2.05180911076108,0.0401882175369238,0.0720584976426753,"protein_coding"
"IDUA",376.514876364448,-0.298260269975337,0.145414752719452,-2.05110048600618,0.0402571620102592,0.0721735267981144,"protein_coding"
"RGS3",879.246318531932,-0.25085059521049,0.122328398618805,-2.05063254356972,0.0403027446636112,0.0722466502091031,"protein_coding"
"AK4",222.254593538319,0.576158675030515,0.28099045664922,2.05045638169048,0.0403199160719645,0.0722688323169714,"protein_coding"
"RAD17",398.787462208629,-0.145151641854965,0.0708033928945289,-2.05006618921762,0.0403579722385267,0.0723284382314305,"protein_coding"
"NBEAL1",371.104125670112,0.33698203274954,0.164381605967242,2.04999842145777,0.0403645848521814,0.0723316844056277,"protein_coding"
"NIF3L1",256.70483990822,-0.133219620724553,0.0649946228933564,-2.0497021875662,0.0403935014237118,0.0723748928339935,"protein_coding"
"RAD54L2",497.66054647277,-0.141931815672925,0.0692528877137984,-2.04947144239656,0.0404160375478333,0.0724066602043178,"protein_coding"
"ME2",735.82218628742,-0.206544460180403,0.100826592245704,-2.0485117624235,0.040509880751572,0.0725661538076613,"protein_coding"
"ATP2B4",3899.01831092701,0.189929236291383,0.0927393598841075,2.0479895109124,0.0405610271788611,0.0726491349957843,"protein_coding"
"PIGZ",87.4693474633046,0.288043900110818,0.14065919425695,2.0478142337758,0.0405782051183213,0.0726712624949489,"protein_coding"
"TMEM175",389.99764376846,-0.210326519435069,0.102714438164465,-2.0476821291501,0.0405911560349773,0.0726771768085255,"protein_coding"
"YJEFN3",61.1412514615847,-0.35162125102708,0.171713468687596,-2.04772085564701,0.0405873591082378,0.0726771768085255,"protein_coding"
"GRAMD1C",157.918474639211,0.471653162028411,0.230360476273484,2.04745696682995,0.0406132379664166,0.0727080724853317,"protein_coding"
"GET4",44.6042145099586,0.35422750668557,0.173013973426564,2.04739247166023,0.0406195649588254,0.0727107588052169,"protein_coding"
"TPRG1L",943.424199540156,-0.126497423253223,0.061804545528848,-2.04673332957652,0.0406842748820007,0.0728108792895547,"protein_coding"
"GMPPB",506.685786619493,-0.232417137260255,0.113558394244074,-2.0466750944075,0.0406899961990548,0.0728108792895547,"protein_coding"
"SNX3",2137.64463187027,-0.182718664220839,0.0892747189329616,-2.04670108631814,0.0406874425382524,0.0728108792895547,"protein_coding"
"DMRTA1",34.6135448688755,-0.454908623213826,0.222279717033499,-2.04655930502768,0.0407013739584267,0.0728225889173038,"protein_coding"
"ARHGEF10L",710.529364682997,0.174798799689011,0.0854329324522775,2.04603534809779,0.0407528930163272,0.072906107741476,"protein_coding"
"SUPV3L1",294.278176396446,-0.197187739172995,0.0964132935702451,-2.04523392854874,0.0408318010297795,0.0730299278776716,"protein_coding"
"KCNJ5-AS1",60.3351794793199,-0.292832281536195,0.143175540643238,-2.04526751022277,0.0408284919706521,0.0730299278776716,"lncRNA"
"API5",1413.07406002776,-0.133086705155401,0.0650842876201166,-2.04483616586849,0.0408710129207868,0.0730827073770508,"protein_coding"
"TLN2",303.019842846295,0.296071154551834,0.144787394460321,2.04486830953348,0.0408678429775026,0.0730827073770508,"protein_coding"
"SEC24B",763.51324920595,0.151478048603902,0.0740886553869218,2.04455119090528,0.0408991256892526,0.0731242972357691,"protein_coding"
"ZNF276",662.302400154335,-0.17894042790111,0.0875314059031436,-2.04429971225543,0.0409239476564918,0.0731599942381689,"protein_coding"
"ERC1",1013.86255209348,0.159407273419837,0.077991301850926,2.04391091873977,0.0409623482836451,0.0732199545435587,"protein_coding"
"MEGF11",7.58900540761508,0.96368567103647,0.471573799307297,2.0435521915171,0.0409978063796101,0.0732746414887681,"protein_coding"
"GPR171",112.07317630548,0.482734754041213,0.236232687095703,2.04347146017793,0.0410057897860975,0.0732802162666144,"protein_coding"
"PRPF6",1092.26454004768,-0.161605328129238,0.0790916735140231,-2.04326600954505,0.0410261124464182,0.0733078382167347,"protein_coding"
"STK38",1067.58298672778,-0.194623852356657,0.0952813770032492,-2.0426221626711,0.041089855445339,0.0734043249477092,"protein_coding"
"RHBDD2",1069.36105696588,-0.244300049389157,0.119598760616903,-2.04266372100373,0.0410857384994487,0.0734043249477092,"protein_coding"
"CD6",192.787529299597,-0.52262102254324,0.2558685723723,-2.04253698567874,0.0410982945341713,0.0734106956553581,"protein_coding"
"MAPDA",130.338859413026,0.149437443120194,0.073174161241614,2.04221600336171,0.0411301097233462,0.0734588148170967,"protein_coding"
"ATG10",106.424305158291,-0.171887489252049,0.0841926073076478,-2.04159836295312,0.0411913878313536,0.0735595374205005,"protein_coding"
"UPF2",773.264631445108,-0.116559032527888,0.0570973409736111,-2.04140911888976,0.0412101788197162,0.0735843716865028,"protein_coding"
"ELL",365.322287484528,-0.211851307943805,0.10380692480733,-2.04082057470646,0.0412686647247641,0.0736800704051401,"protein_coding"
"SOCS6",387.524085121297,0.208525990369504,0.102198938562434,2.04039291701757,0.0413112068092468,0.0737472841072761,"protein_coding"
"PLEC",5802.65037815448,0.134114527772055,0.0657469845062239,2.03985823500938,0.0413644475919609,0.0738335785512903,"protein_coding"
"MCM10",25.2398479570854,-0.58973918949361,0.289116568967071,-2.03979727485206,0.0413705213680671,0.073835671651455,"protein_coding"
"THAP7",289.439448362069,-0.288368838134272,0.141389514044129,-2.03953482748565,0.041396678984548,0.0738736044660289,"protein_coding"
"KSR2",15.4486713698834,-0.563688814206249,0.276451155663017,-2.03901775289868,0.0414482557826185,0.0739481256945935,"protein_coding"
"ST6GALNAC2",113.752522661043,0.633132915591587,0.310508326590916,2.03902073268946,0.0414479584006866,0.0739481256945935,"protein_coding"
"CARD10",306.395052421347,0.254591753529431,0.12488505182221,2.03860870308061,0.0414890959435267,0.0740122238471557,"protein_coding"
"FMR1",769.015452741382,-0.195729216284577,0.0960266504893188,-2.03828015751053,0.0415219231081987,0.0740620141635109,"protein_coding"
